Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
47,68539495;-0,201000005;-0,903999984;-0,317000002;0,978828879
47,69042818;-0,163000003;-0,986999989;-0,114;1,006843572
47,69546149;-0,109999999;-1,05400002;0,059;1,06136565
47,70049495;-0,079999998;-1,197999954;0,125;1,207157359
47,70552819;0,016000001;-1,337000012;0,328999996;1,376977135
47,71056142;-0,046;-1,567000031;0,462000012;1,634334455
47,71559472;-0,086999997;-1,712000012;0,485000014;1,781498823
47,72062795;-0,063000001;-1,917000055;0,552999973;1,996163115
47,7256612;-0,317000002;-2,101000071;0,61500001;2,211993515
47,73069466;-0,294999987;-2,377000093;0,593999982;2,467790594
47,73572792;-0,504999995;-2,604000092;0,532000005;2,705340178
47,74076122;-0,686999977;-2,77699995;0,430999994;2,893001674
47,74579471;-0,855000019;-3,042000055;0,32100001;3,176134502
47,75082794;-0,957000017;-3,229000092;0,210999995;3,374435008
47,75586124;-1,190999985;-3,401000023;0,066;3,604114055
47,76089447;-1,31400001;-3,437000036;-0,219999999;3,686185735
47,76592793;-1,389000058;-3,486000061;-0,490999997;3,784520919
47,77096093;-1,536999941;-3,664999962;-0,602999985;4,019726672
47,77599438;-1,680999994;-3,575999975;-0,842000008;4,040111486
47,78102769;-1,697999954;-3,627000093;-0,995999992;4,126784403
47,78606084;-1,654999971;-3,555000067;-1,01699996;4,051091124
47,79109416;-1,726999998;-3,378000021;-1,042999983;3,934623502
47,79612762;-1,654000044;-3,193000078;-1,023000002;3,738648773
47,80116085;-1,652999997;-3,069999933;-1,014999986;3,631464381
47,80619416;-1,644999981;-2,845999956;-0,862999976;3,398604073
47,81122764;-1,570000052;-2,821000099;-0,958000004;3,367596433
47,81626087;-1,631999969;-2,701999903;-1,052000046;3,327300929
47,82129418;-1,468999982;-2,645999908;-0,984000027;3,182378437
47,82632733;-1,570000052;-2,536999941;-0,961000025;3,134452091
47,83136064;-1,67900002;-2,48300004;-0,889999986;3,126728361
47,83639385;-1,651000023;-2,506999969;-0,762000024;3,097013716
47,84142731;-1,75999999;-2,394000053;-0,75;3,064528711
47,84646061;-1,837000012;-2,565000057;-0,626999974;3,216663381
47,85149384;-1,860000014;-2,576999903;-0,513000011;3,219269725
47,8565273;-1,876999974;-2,589999914;-0,225999996;3,206603258
47,86156053;-1,883999944;-2,617000103;-0,045000002;3,224929507
47,86659384;-1,832999945;-2,640000105;0,123999998;3,216343475
47,87162707;-1,850999951;-2,660000086;0,296999991;3,254229597
47,87666053;-1,796000004;-2,611999989;0,476000011;3,205422899
47,88169375;-1,712000012;-2,619999886;0,750999987;3,218593547
47,88672698;-1,595999956;-2,732000113;0,990999997;3,315587651
47,89176019;-1,733999968;-2,736999989;1,256999969;3,475337933
47,8967935;-1,646000028;-2,901000023;1,371000051;3,606211082
47,90182675;-1,710999966;-2,947999954;1,638000011;3,781701819
47,90686021;-1,861999989;-3,036999941;1,94599998;4,059227577
47,91189353;-1,975999951;-3,266000032;2,121999979;4,367403798
47,91692676;-2,10800004;-3,427000046;2,420000076;4,695145775
47,92195999;-2,165999889;-3,496999979;2,644000053;4,889918267
47,92699346;-2,279999971;-3,644000053;2,770999908;5,114252316
47,93202677;-2,267999887;-3,838999987;2,801000118;5,26567622
47,93705993;-2,427999973;-3,887000084;2,897000074;5,421859732
47,94209324;-2,384000063;-3,920000076;2,732000113;5,339820363
47,94712647;-2,493000031;-3,960999966;2,65899992;5,382829224
47,95215993;-2,483999968;-3,819999933;2,457999945;5,177298432
47,95719323;-2,487999916;-3,775000095;2,174000025;5,01667673
47,96222648;-2,444000006;-3,723999977;2,076999903;4,914798109
47,96725994;-2,286999941;-3,594000101;2,075999975;4,738879757
47,97229324;-2,197000027;-3,51699996;2,095000029;4,645979225
47,9773264;-1,996999979;-3,375;2,207000017;4,499942554
47,98235972;-1,843000054;-3,243999958;2,298000097;4,381893355
47,98739295;-1,639000058;-3,08100009;2,346999884;4,205626136
47,99242639;-1,417999983;-3,020999908;2,40899992;4,115877186
47,9974597;-1,24000001;-2,881999969;2,505000114;4,01479133
48,00249295;-1,143000007;-2,813999891;2,655999899;4,034771352
48,00752618;-1,105999947;-2,688999891;2,796000004;4,033803704
48,01255966;-1,085000038;-2,549000025;2,913000107;4,019974606
48,01759296;-1,082999945;-2,486000061;2,963000059;4,016522692
48,0226262;-1,192999959;-2,444999933;3,017999887;4,063200327
48,02765966;-1,243000031;-2,506000042;2,865999937;4,004877142
48,03269267;-1,302999973;-2,536999941;2,734999895;3,951506302
48,03772613;-1,437999964;-2,563999891;2,505000114;3,862248686
48,04275937;-1,488000035;-2,801000118;2,351000071;3,948030788
48,04779268;-1,50999999;-2,874000072;2,207999945;3,926224668
48,05282592;-1,434000015;-3,069000006;1,957000017;3,912156202
48,05785938;-1,309000015;-3,194000006;1,876999974;3,929153341
48,06289264;-1,220000029;-3,119999886;1,973999977;3,888376945
48,06792595;-1,108999968;-3,253999949;2,267999887;4,118521589
48,07295918;-0,924000025;-3,242000103;2,63499999;4,278734119
48,07799264;-0,852999985;-3,122999907;2,973999977;4,396067931
48,08302595;-0,666999996;-3,15899992;3,454999924;4,728762413
48,0880591;-0,545000017;-3,135999918;3,624000072;4,823369883
48,09309241;-0,479000002;-3,088000059;3,855000019;4,962480278
48,09812564;-0,493999988;-3,124000072;4,052000046;5,14024482
48,10315911;-0,425000012;-3,112999916;4,157999992;5,21155998
48,10819241;-0,421999991;-3,082000017;4,366000175;5,360854935
48,11322566;-0,456;-3,076999903;4,190000057;5,218425517
48,11825912;-0,566999972;-3,108999968;3,994999886;5,093858444
48,12329235;-0,717000008;-3,201999903;3,71600008;4,957373194
48,12832565;-0,828000009;-3,263999939;3,596999884;4,927239367
48,13335888;-1,083999991;-3,197999954;3,200000048;4,652124245
48,13839211;-1,121000051;-3,163000107;2,900000095;4,435223934
48,14342536;-1,251000047;-3,042000055;2,454999924;4,104362323
48,14845883;-1,34800005;-2,950000048;2,121000051;3,875338132
48,15349204;-1,409000039;-2,749000072;1,86500001;3,608394039
48,15852535;-1,371999979;-2,565000057;1,597000003;3,318436114
48,16355858;-1,358999968;-2,480000019;1,534000039;3,217209525
48,16859204;-1,230000019;-2,197999954;1,36500001;2,864843603
48,17362527;-1,24000001;-2,065999985;1,470000029;2,822561965
48,17865881;-1,300999999;-1,973999977;1,373999953;2,734438293
48,18369203;-1,222000003;-1,824000001;1,360999942;2,583133921
48,18872503;-1,222000003;-1,792999983;1,407999992;2,586618821
48,19375851;-1,291000009;-1,572999954;1,468999982;2,509775055
48,19879182;-1,36500001;-1,542999983;1,475999951;2,53429474
48,20382505;-1,383000016;-1,521000028;1,39199996;2,482698938
48,20885851;-1,414999962;-1,600999951;1,529999971;2,627988898
48,21389174;-1,47300005;-1,577000022;1,467000008;2,609357629
48,21892505;-1,496000051;-1,613999963;1,472000003;2,647601942
48,22395826;-1,491999984;-1,600999951;1,508999944;2,658259887
48,22899172;-1,572999954;-1,565999985;1,582000017;2,725694198
48,23402494;-1,687999964;-1,557000041;1,633999944;2,818430205
48,23905825;-1,858999968;-1,61500001;1,626999974;2,951480108
48,24409145;-2,048000097;-1,625;1,457999945;2,993441704
48,24912468;-2,003999949;-1,661000013;1,360999942;2,937219379
48,25415811;-2,119999886;-1,646000028;1,161000013;2,924318149
48,25919134;-2,226999998;-1,616000056;1,17900002;2,993497323
48,26422467;-2,221999884;-1,575000048;1,087000012;2,9324866
48,26925813;-2,351000071;-1,478999972;1,07099998;2,976857942
48,27429134;-2,332999945;-1,383999944;1,10800004;2,930189188
48,27932465;-2,325999975;-1,414000034;1,047000051;2,916484371
48,28435781;-2,203000069;-1,287999988;0,972000003;2,730739328
48,28939104;-2,098999977;-1,092000008;1,207999945;2,656600984
48,29442456;-1,917999983;-1,065999985;1,207999945;2,504864022
48,29945756;-1,761999965;-0,882000029;1,34800005;2,387398597
48,30449101;-1,649999976;-0,726999998;1,424000025;2,297565013
48,30952432;-1,644999981;-0,717999995;1,467000008;2,318110858
48,31455755;-1,414999962;-0,662;1,427000046;2,115844518
48,31959101;-1,519000053;-0,550999999;1,519000053;2,217729317
48,32462422;-1,391000032;-0,512000024;1,588999987;2,173003928
48,32965753;-1,353000045;-0,416000009;1,483999968;2,050834228
48,33469098;-1,338000059;-0,405999988;1,524999976;2,068986485
48,33972398;-1,302000046;-0,345999986;1,501999974;2,0176531
48,34475746;-1,312000036;-0,340000004;1,432999969;1,972418061
48,3497907;-1,233999968;-0,268000007;1,378999949;1,869818382
48,35482399;-1,154999971;-0,293000013;1,282999992;1,750989127
48,35985745;-1,14199996;-0,246999994;1,353000045;1,787675034
48,36489067;-1,105999947;-0,120999999;1,202999949;1,638623129
48,3699239;-1,116999984;-0,119000003;1,164000034;1,617635943
48,3749572;-1,126999974;-0,142000005;1,195000052;1,648732261
48,37999066;-1,09800005;-0,079999998;1,027999997;1,506249681
48,38502389;-1,083999991;-0,201000005;1,031999946;1,510126111
48,3900572;-1,092000008;-0,153999999;0,884000003;1,413377523
48,39509042;-1,19599998;-0,143999994;0,827000022;1,461191632
48,40012365;-1,129999995;-0,162;0,768999994;1,376410179
48,40515712;-1,129999995;-0,072999999;0,579999983;1,272253501
48,41019035;-1,207999945;-0,129999995;0,531000018;1,325943017
48,41522368;-1,217000008;-0,098999999;0,374000013;1,277014498
48,42025691;-1,18900001;-0,125;0,27700001;1,227222486
48,42529034;-1,133000016;-0,169;0,057999998;1,147002195
48,43032365;-1,154000044;-0,107000001;0,033;1,159419726
48,43535678;-1,190000057;-0,120999999;-0,044;1,196944918
48,44039032;-1,192999959;-0,075999998;-0,032000002;1,195846521
48,44542351;-1,218999982;0,008;-0,187999994;1,23343786
48,45045651;-1,128000021;0,017999999;-0,098999999;1,13247916
48,45548997;-1,15199995;0,046999998;-0,244000003;1,17849433
48,46052327;-1,011000037;0,046999998;-0,194000006;1,030517383
48,46555649;-0,99000001;0,082999997;-0,204999998;1,014403282
48,47058995;-1,037999988;0,048999999;-0,179000005;1,05446004
48,47562321;-1,036000013;-0,079000004;-0,075999998;1,04178358
48,48065651;-1,067000031;-0,118000001;-0,229000002;1,097658448
48,48568974;-1,052999973;-0,233999997;-0,268999994;1,11172206
48,49072298;-1,055999994;-0,233999997;-0,291000009;1,120077226
48,49575644;-1,14199996;-0,32100001;-0,361999989;1,240261628
48,50078967;-1,139000058;-0,333999991;-0,356000006;1,239198584
48,50582298;-1,151000023;-0,381999999;-0,524999976;1,321495375
48,51085644;-1,144000053;-0,467999995;-0,463999987;1,320248501
48,51588964;-1,067999959;-0,469000012;-0,398000002;1,232472687
48,52092287;-1,075000048;-0,472000003;-0,370000005;1,230978923
48,5259562;-1,105000019;-0,597000003;-0,418000013;1,323691073
48,53098943;-1,152999997;-0,565999985;-0,405000001;1,346770202
48,53602288;-1,177999973;-0,686999977;-0,405999988;1,422845352
48,54105619;-1,274999976;-0,665000021;-0,486999989;1,518228888
48,54608941;-1,299999952;-0,763999999;-0,441000015;1,571043248
48,55112264;-1,328999996;-0,76700002;-0,497999996;1,613237123
48,55615612;-1,345000029;-0,751999974;-0,578999996;1,646137915
48,56118935;-1,289999962;-0,769999981;-0,657999992;1,64011093
48,5662226;-1,291000009;-0,689999998;-0,781000018;1,659138948
48,57125591;-1,271000028;-0,625999987;-0,779999971;1,617317844
48,57628933;-1,192999959;-0,628000021;-0,913999975;1,628812108
48,58132256;-1,128000021;-0,59799999;-0,867999971;1,543830297
48,58635579;-1,072000027;-0,611000001;-0,740999997;1,439300543
48,5913891;-0,871999979;-0,481000006;-0,680000007;1,205879339
48,59642236;-0,741999984;-0,563000023;-0,549000025;1,081172525
48,60145583;-0,578000009;-0,558000028;-0,30399999;0,858990126
48,60648907;-0,444999993;-0,541999996;-0,097000003;0,707953381
48,6115223;-0,264999986;-0,526000023;0,077;0,593994963
48,61655562;-0,166999996;-0,535000026;0,368999988;0,671025348
48,62158908;-0,012;-0,499000013;0,577000022;0,762937768
48,6266223;0,105999999;-0,541999996;0,841000021;1,006121777
48,6316556;0,217999995;-0,507000029;0,995000005;1,137804041
48,63668884;0,230000004;-0,546000004;1,121999979;1,268818332
48,64172228;0,162;-0,481000006;1,067999959;1,182467301
48,64675528;0,419999987;-0,509000003;0,98299998;1,183963662
48,65178872;0,437999994;-0,393999994;0,948000014;1,116146951
48,65682203;0,528999984;-0,27700001;0,967999995;1,13736273
48,66185525;0,58099997;-0,181999996;0,806999981;1,010907481
48,66688871;0,574000001;-0,012;0,786000013;0,973352979
48,67192194;0,676999986;0,101000004;0,609000027;0,916193765
48,67695524;0,617999971;0,057;0,465000004;0,775498528
48,68198849;0,542999983;0,216999993;0,449999988;0,737860398
48,68702196;0,552999973;0,312000006;0,419999987;0,76128376
48,69205525;0,628000021;0,287999988;0,430000007;0,81377394
48,69708848;0,588;0,400000006;0,338999987;0,787822947
48,70212165;0,596000016;0,368999988;0,437000006;0,826042381
48,70715496;0,736000001;0,352999985;0,536000013;0,976524964
48,71218822;0,811999977;0,25;0,707000017;1,105302215
48,71722168;0,885999978;0,280000001;0,787999988;1,218334905
48,72225496;0,898999989;0,179000005;0,994000018;1,352138313
48,72728819;1,001000047;0,114;1,057999969;1,460945251
48,73232162;1,10800004;-0,005;1,34800005;1,744933587
48,73735485;1,100999951;0,022;1,536000013;1,889968501
48,74238819;1,029000044;-0,083999999;1,690000057;1,980403313
48,74742142;1,18599999;-0,246999994;1,784999967;2,157273708
48,75245489;1,121000051;-0,282999992;1,845000029;2,17732754
48,75748789;1,207000017;-0,356000006;1,980000019;2,346057357
48,76252133;1,213999987;-0,495999992;2,003999949;2,394958821
48,76755464;1,235000014;-0,600000024;1,929999948;2,368570215
48,77258788;1,296000004;-0,686999977;2,012000084;2,489925564
48,77762134;1,340999961;-0,683000028;1,99000001;2,494968932
48,78265464;1,521999955;-0,782000005;1,927999973;2,577826947
48,78768787;1,452000022;-0,870999992;2,092000008;2,691358222
48,79272134;1,470000029;-0,870999992;2,049999952;2,66871521
48,79775434;1,476999998;-0,933000028;2,065999985;2,705618965
48,80278783;1,437000036;-1,047999978;1,965000033;2,65037699
48,80782114;1,488000035;-1,072000027;1,968000054;2,69004691
48,81285441;1,468000054;-1,156000018;2,019000053;2,750949185
48,81788764;1,309000015;-1,194000006;1,876000047;2,580405633
48,82292109;1,276000023;-1,192000031;1,815000057;2,518583995
48,82795439;1,14199996;-1,282999992;1,590000033;2,340588173
48,83298763;1,018000007;-1,378999949;1,475999951;2,261977172
48,83802086;0,967999995;-1,531999946;1,27699995;2,216929565
48,84305432;0,889999986;-1,43599999;1,090000033;2,010546199
48,84808763;0,867999971;-1,52699995;1,003000021;2,022662068
48,85312079;0,774999976;-1,498999953;0,86500001;1,896272881
48,8581541;0,782000005;-1,44599998;0,792999983;1,825181888
48,86318735;0,737999976;-1,549999952;0,573000014;1,809826741
48,86822081;0,748000026;-1,557999969;0,510999978;1,802217778
48,87325404;0,74000001;-1,610000014;0,317000002;1,800052516
48,87828734;0,667999983;-1,613999963;0,187999994;1,756861934
48,88332057;0,837000012;-1,592000008;0,028999999;1,798853536
48,88835404;0,763999999;-1,580000043;0,006;1,755030522
48,89338735;0,838999987;-1,677000046;-0,172000006;1,883038537
48,89842058;0,847000003;-1,483999968;-0,272000015;1,730216436
48,90345408;0,944999993;-1,376000047;-0,312999994;1,698343343
48,90848708;0,996999979;-1,215000033;-0,476000011;1,642196715
48,91352053;1,118999958;-1,06099999;-0,40200001;1,593576447
48,91855384;1,062000036;-0,938000023;-0,61500001;1,54464013
48,92358706;1,110999942;-0,856000006;-0,754000008;1,592348233
48,92862052;1,18599999;-0,643000007;-0,870999992;1,605828749
48,93365374;1,225000024;-0,522000015;-1,105000019;1,730356644
48,93868704;1,175999999;-0,416000009;-1,274000049;1,783005364
48,94372048;1,146999955;-0,407999992;-1,437999964;1,884122286
48,94875371;1,161000013;-0,257999986;-1,539999962;1,945786449
48,95378697;1,052999973;-0,172000006;-1,736999989;2,038519538
48,95882027;1,083999991;0,007;-1,868999958;2,160617001
48,96385352;1,139999986;0,082000002;-1,860000014;2,183099636
48,96888675;1,101999998;0,118000001;-1,840999961;2,148862223
48,97391997;1,07099998;0,254000008;-1,794999957;2,10560723
48,97895343;1,118999958;0,319999993;-1,690000057;2,051989546
48,98398673;1,121999979;0,43900001;-1,858999968;2,215284596
48,98901996;1,110999942;0,558000028;-1,72300005;2,124715057
48,99405341;1,154999971;0,561999977;-1,628999949;2,074490236
48,99908664;1,021000028;0,536000013;-1,549999952;1,931899822
49,00411993;1,092000008;0,600000024;-1,41900003;1,888392207
49,00915316;1,062999964;0,638999999;-1,376000047;1,852475654
49,01418638;1,01699996;0,713999987;-1,31400001;1,808502399
49,01921984;1,042000055;0,629000008;-1,215000033;1,719776208
49,02425306;0,943000019;0,640999973;-1,111999989;1,592693936
49,02928637;0,925000012;0,575999975;-1,036000013;1,503561446
49,03431961;1,032999992;0,680000007;-0,95599997;1,563145847
49,03935307;1,037999988;0,666000009;-0,894999981;1,523819199
49,04438629;1,023000002;0,777999997;-0,819999993;1,524536975
49,0494196;0,975000024;0,802999973;-0,703000009;1,445559759
49,05445306;1,062999964;0,769999981;-0,518000007;1,411096347
49,05948629;1,057000041;0,809000015;-0,555000007;1,442135611
49,06451952;1,062000036;0,814999998;-0,425999999;1,404829197
49,06955275;1,06400001;0,811999977;-0,372000009;1,38918105
49,07458607;1,059999943;0,839999974;-0,465999991;1,430508939
49,0796193;1,06400001;0,81400001;-0,446999997;1,412268047
49,08465275;1,016000032;0,800000012;-0,477999985;1,378673301
49,08968599;0,973999977;0,841000021;-0,596000016;1,418158316
49,0947193;0,875999987;0,998000026;-0,698000014;1,50019467
49,09975253;0,862999976;1,093000054;-0,930000007;1,674609832
49,10478602;0,904999971;1,167000055;-1,072000027;1,824855648
49,10981925;0,871999979;1,337000012;-1,225999951;2,01271679
49,11485254;0,86500001;1,458999991;-1,381000042;2,187251039
49,11988577;0,933000028;1,611999989;-1,549000025;2,422485107
49,12491901;0,966000021;1,715000033;-1,590999961;2,530940938
49,12995247;0,869000018;1,641000032;-1,519000053;2,399042163
49,13498571;0,897000015;1,66900003;-1,585000038;2,470302663
49,14001901;0,924000025;1,597000003;-1,33099997;2,275026588
49,14505247;0,930000007;1,544999957;-1,243000031;2,190199524
49,1500857;0,911000013;1,473999977;-1,001999974;2,001649546
49,15511904;0,893000007;1,414999962;-0,726999998;1,824336291
49,1601522;0,819999993;1,213000059;-0,51700002;1,55275824
49,16518549;0,871999979;1,157999992;-0,277999997;1,476018951
49,17021895;0,778999984;1,120000005;-0,282999992;1,393316182
49,1752522;0,757000029;1,016000032;-0,115000002;1,272214648
49,18028543;0,651000023;0,933000028;-0,086999997;1,140990395
49,18531874;0,734000027;0,939999998;0,050000001;1,193673337
49,1903522;0,643000007;0,751999974;0,140000001;0,999276223
49,19538543;0,514999986;0,819000006;0,153999999;0,97964381
49,20041874;0,386000007;0,725000024;0,118000001;0,829786141
49,20545193;0,337000012;0,680000007;0,088;0,764011137
49,21048539;0,256000012;0,615999997;0,017000001;0,66729379
49,21551838;0,203999996;0,628000021;0,011;0,660394598
49,22055184;0,112000003;0,606000006;-0,090000004;0,622800136
49,22558509;0,061999999;0,647000015;-0,108999997;0,659040225
49,2306184;0,068000004;0,720000029;-0,057;0,725446788
49,23565184;0,082000002;0,758000016;0,002;0,762425095
49,24068507;0,107000001;0,651000023;-0,097000003;0,666827587
49,24571831;0,109999999;0,760999978;-0,109999999;0,776737385
49,25075161;0,148000002;0,814999998;-0,129999995;0,838468244
49,25578509;0,185000002;0,81099999;-0,150999993;0,8454271
49,26081832;0,217999995;0,916999996;-0,187999994;0,961122774
49,26585163;0,245000005;0,963;-0,195999995;1,012822788
49,27088486;0,367000014;1,07099998;-0,264999986;1,16273598
49,27591807;0,331;1,118999958;-0,382999986;1,228173805
49,28095153;0,324000001;1,190999985;-0,375;1,289993009
49,28598478;0,330000013;1,161999941;-0,296000004;1,243688013
49,29101809;0,397000015;1,286999941;-0,264999986;1,372662687
49,29605131;0,400000006;1,320000052;-0,261000007;1,403752523
49,30108477;0,522000015;1,312000036;-0,213;1,42800459
49,30611808;0,426999986;1,325999975;-0,096000001;1,396359883
49,31115131;0,552999973;1,422999978;-0,041999999;1,52725306
49,31618477;0,58099997;1,342000008;-0,148000002;1,469839783
49,32121798;0,649999976;1,343000054;-0,071999997;1,493764745
49,32625121;0,651000023;1,356999993;-0,145999998;1,512139547
49,33128444;0,635999978;1,335000038;0,088;1,481372699
49,33631766;0,610000014;1,29400003;0,180999994;1,4419768
49,34135096;0,693000019;1,213000059;0,331;1,435680734
49,34638447;0,716000021;1,101999998;0,469000012;1,395356957
49,3514177;0,657999992;1,032999992;0,574999988;1,353025484
49,35645101;0,72299999;0,967999995;0,619000018;1,357539685
49,36148424;0,731000006;0,907000005;0,708999991;1,363704882
49,36651772;0,735000014;0,755999982;0,864000022;1,363179017
49,37155095;0,633000016;0,787999988;0,870000005;1,333616515
49,37658422;0,546000004;0,778999984;0,93900001;1,33666675
49,38161753;0,48300001;0,74000001;0,977999985;1,318094456
49,38665101;0,345999986;0,709999979;0,824999988;1,142121246
49,39168424;0,254000008;0,801999986;0,825999975;1,178980891
49,39671747;0,147;0,815999985;0,670000017;1,06600422
49,40175076;0,083999999;0,800999999;0,615999997;1,013959069
49,40678399;0,015;1,001999974;0,237000003;1,029756258
49,41181745;-0,125;1,110000014;0,112000003;1,122617046
49,41685075;-0,100000001;1,123999953;-0,256000012;1,157113608
49,42188398;-0,240999997;1,24000001;-0,532999992;1,37104705
49,42691721;-0,31099999;1,416000009;-0,676999986;1,600033124
49,43195042;-0,349000007;1,536999941;-0,912999988;1,821466113
49,43698388;-0,416999996;1,782999992;-1,044999957;2,108317547
49,44201711;-0,370000005;1,893000007;-1,263000011;2,30554073
49,44705042;-0,181999996;2,036000013;-1,399000049;2,477018609
49,45208369;-0,104000002;2,249000072;-1,583999991;2,752793726
49,45711715;0;2,217999935;-1,345000029;2,593944639
49,46215044;0,112000003;2,375;-1,093999982;2,617251413
49,46718367;0,224000007;2,469000101;-0,469999999;2,523298932
49,4722169;0,433999985;2,589999914;0,126000002;2,629131329
49,47725034;0,647000015;2,364000082;1,029000044;2,658184812
49,48228357;0,931999981;2,176000118;1,906000018;3,03915063
49,4873168;1,036000013;1,94599998;2,799000025;3,562950054
49,4923501;1,15199995;1,692000031;3,482000113;4,039095539
49,49738357;1,131000042;1,286000013;3,934000015;4,290607562
49,50241681;1,046000004;1,098999977;4,34100008;4,598499609
49,50745012;0,92900002;0,768999994;4,519000053;4,677153355
49,51248334;0,633000016;0,493000001;4,543000221;4,613305651
49,5175168;0,435000002;0,202000007;4,19299984;4,220340823
49,5225498;0,064999998;-0,101000004;3,812000036;3,813891749
49,52758324;-0,221000001;-0,395000011;3,288000107;3,319007489
49,53261647;-0,541000009;-0,48300001;2,747999907;2,842089637
49,53764975;-0,824000001;-0,691999972;2,243000031;2,487747797
49,54268321;-0,978999972;-0,783999979;1,828999996;2,217732603
49,54771647;-1,136999965;-0,82099998;1,370000005;1,960538166
49,5527497;-1,228999972;-0,832000017;1,01699996;1,799153656
49,557783;-1,35800004;-0,718999982;0,742999971;1,706802285
49,56281623;-1,406000018;-0,690999985;0,559000015;1,663369486
49,56784968;-1,351999998;-0,586000025;0,405999988;1,528442349
49,57288299;-1,328999996;-0,479000002;0,300000012;1,444189045
49,57791614;-1,284000039;-0,354000002;0,25999999;1,357045356
49,58294948;-1,25;-0,34799999;0,402999997;1,358680607
49,58798271;-1,231999993;-0,229000002;0,467999995;1,337643069
49,59301618;-1,10800004;-0,261999995;0,612999976;1,293088186
49,59804949;-0,938000023;-0,291999996;0,75;1,235964418
49,60308272;-0,742999971;-0,237000003;0,920000017;1,206075449
49,60811618;-0,52700001;-0,216999993;1,110000014;1,247765218
49,61314941;-0,382999986;-0,261000007;1,274000049;1,355686585
49,61818272;-0,225999996;-0,344000012;1,348999977;1,410394606
49,62321596;-0,244000003;-0,416999996;1,327000022;1,412216009
49,62824942;-0,157000005;-0,377999991;1,23300004;1,299162074
49,63328242;-0,170000002;-0,509000003;1,121000051;1,242828274
49,63831588;-0,221000001;-0,513999999;0,97299999;1,12239297
49,64334916;-0,289000005;-0,566999972;0,788999975;1,013672004
49,64838239;-0,354000002;-0,591000021;0,532000005;0,870414287
49,65341562;-0,43599999;-0,662999988;0,294999987;0,846575435
49,65844909;-0,564999998;-0,662999988;0,041999999;0,872099754
49,6634824;-0,699000001;-0,666999996;-0,246000007;0,996998495
49,66851563;-0,769999981;-0,76700002;-0,555999994;1,220788677
49,67354887;-0,890999973;-0,845000029;-0,975000024;1,567970359
49,6785821;-1,039000034;-0,913999975;-1,269000053;1,877572412
49,68361564;-1,075999975;-0,828999996;-1,557999969;2,066973837
49,68864879;-1,156000018;-1,013000011;-1,819000006;2,381442018
49,6936821;-1,253999949;-0,93900001;-2,197000027;2,698341344
49,69871533;-1,33099997;-0,894999981;-2,311000109;2,813060147
49,70374878;-1,277999997;-0,976999998;-2,513000011;2,983786528
49,70878209;-1,258000016;-0,816999972;-2,631000042;3,028566363
49,71381536;-1,309999943;-0,744000018;-2,730000019;3,118098135
49,71884882;-1,281999946;-0,639999986;-2,687000036;3,04517537
49,72388215;-1,220000029;-0,592999995;-2,648000002;2,975223197
49,72891538;-1,121000051;-0,610000014;-2,528000116;2,831876714
49,7339486;-1,075999975;-0,582000017;-2,275000095;2,58304576
49,73898183;-0,958999991;-0,568000019;-2,096999884;2,374808101
49,74401528;-0,901000023;-0,537;-1,927999973;2,194847133
49,74904851;-0,758000016;-0,621999979;-1,654000044;1,922801119
49,75408182;-0,851000011;-0,532999992;-1,343000054;1,676883764
49,75911505;-0,728999972;-0,555000007;-1,286999941;1,579821134
49,76414825;-0,764999986;-0,537999988;-1,006999969;1,374306335
49,76918172;-0,720000029;-0,563000023;-0,879000008;1,268073374
49,77421502;-0,68900001;-0,558000028;-0,944999993;1,295804782
49,77924825;-0,675000012;-0,588;-0,898999989;1,268688297
49,78428174;-0,694999993;-0,630999982;-0,947000027;1,333414796
49,78931497;-0,646000028;-0,587000012;-1,141000032;1,436581402
49,79434818;-0,619000018;-0,584999979;-1,171000004;1,447973413
49,79938149;-0,551999986;-0,578999996;-1,427000046;1,635932184
49,80441475;-0,651000023;-0,540000021;-1,592000008;1,802738217
49,80944821;-0,55400002;-0,352999985;-1,769999981;1,88796847
49,81448144;-0,529999971;-0,375999987;-1,944000006;2,049734613
49,81951475;-0,469000012;-0,275999993;-2,035000086;2,106504772
49,8245482;-0,509000003;-0,133000001;-2,144000053;2,207601919
49,82958143;-0,349999994;-0,030999999;-2,063999891;2,093694473
49,83461476;-0,370999992;0,037;-2,065999985;2,099372747
49,83964799;-0,246999994;0,147;-2,035000086;2,055199101
49,8446812;-0,109999999;0,280000001;-1,944000006;1,967139045
49,84971443;-0,039999999;0,326000005;-1,648000002;1,680410667
49,85474788;-0,052000001;0,439999998;-1,455000043;1,520963222
49,85978111;0,111000001;0,405000001;-1,281000018;1,348075312
49,86481442;0,150000006;0,513000011;-1,116000056;1,237386415
49,86984765;0,162;0,529999971;-0,800000012;0,973213229
49,87488108;0,196999997;0,49000001;-0,577000022;0,782200763
49,87991431;0,31099999;0,455000013;-0,372000009;0,664928577
49,8849475;0,344999999;0,398999989;-0,141000003;0,54599175
49,88998081;0,344999999;0,272000015;0,009;0,439420081
49,89501404;0,275999993;0,238000005;0,081;0,373337647
49,9000475;0,216999993;0,116999999;0,149000004;0,288060754
49,90508073;0,173999995;-0,061999999;0,166999996;0,249016057
